title,artist,year,genre
The Light,Common,2000.0,rnb
Bring It All To Me,Blaque (Feat. *NSYNC),2000.0,rnb
Bad Boyz,Shyne Featuring Barrington Levy,2000.0,rnb
X,Xzibit,2000.0,rnb
You Should've Told Me,Kelly Price,2000.0,rnb
Whistle While You Twurk,Ying Yang Twins,2000.0,rnb
Dance with Me,Debelah Morgan,2000.0,rnb
Hey Papi,Jay-Z (Featuring Memphis Bleek & Amil),2000.0,rnb
Pop Ya Collar,Usher,2000.0,rnb
No Matter What They Say,Lil' Kim,2000.0,rnb
Rap Superstar / Rock Superstar,Cypress Hill,2000.0,rnb
Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,2000.0,rnb
"Same Script, Different Cast",Whitney Houston & Deborah Cox,2000.0,rnb
Anything,Jay-Z,2000.0,rnb
That's What I'm Looking For,Da Brat,2000.0,rnb
Straight Up,Chante Moore,2000.0,rnb
Breathe and Stop,Q-Tip,2000.0,rnb
Summer Rain,Carl Thomas,2000.0,rnb
"Left, Right, Left",Drama,2000.0,rnb
Ain't It Funny,Jennifer Lopez,2001.0,rnb
U Got It Bad,Usher,2001.0,rnb
Fallin',Alicia Keys,2001.0,rnb
U Remind Me,Usher,2001.0,rnb
Always on Time,Ja Rule,2001.0,rnb
All for You,Janet Jackson,2001.0,rnb
Stutter,Joe (Featuring Mystikal),2001.0,rnb
Family Affair,Mary J. Blige,2001.0,rnb
I'm Real,Jennifer Lopez,2001.0,rnb
Promise,Jagged Edge,2001.0,rnb
It's Over Now,112,2001.0,rnb
Where the Party At,Jagged Edge,2001.0,rnb
Fiesta (Remix),R. Kelly (Featuring Jay-Z and Boo & Gotti),2001.0,rnb
Differences,Ginuwine,2001.0,rnb
Danger (Been So Long),Mystikal Featuring Nivea,2001.0,rnb
Loverboy,Mariah Carey,2001.0,rnb
Missing You,Case,2001.0,rnb
Bootylicious,Destiny's Child,2001.0,rnb
My Baby,Lil' Romeo,2001.0,rnb
Peaches & Cream,112,2001.0,rnb
Could It Be,Jaheim,2001.0,rnb
More Than a Woman,Aaliyah,2001.0,rnb
Get Ur Freak On,Missy Elliott,2001.0,rnb
Rock the Boat,Aaliyah,2001.0,rnb
Survivor,Destiny's Child,2001.0,rnb
A Woman's Worth,Alicia Keys,2001.0,rnb
Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,2001.0,rnb
Livin' It Up,Ja Rule (feat. Case),2001.0,rnb
It Wasn't Me,"Shaggy (Featuring Ricardo ""RikRok"" Ducent)",2001.0,rnb
Stranger in My House,Tamia,2001.0,rnb
Hit 'Em Up Style (Oops!),Blu Cantrell,2001.0,rnb
Heard It All Before,Sunshine Anderson,2001.0,rnb
Izzo (H.O.V.A.),Jay-Z,2001.0,rnb
No More Drama,Mary J. Blige,2001.0,rnb
Music,Erick Sermon,2001.0,rnb
"Girls, Girls, Girls",Jay-Z,2001.0,rnb
Love,Musiq Soulchild,2001.0,rnb
Superwoman Pt. II,Lil' Mo (Featuring Fabolous),2001.0,rnb
Ugly,Bubba Sparxxx,2001.0,rnb
Someone to Call My Lover,Janet Jackson,2001.0,rnb
Contagious,The Isley Brothers,2001.0,rnb
We Thuggin,Fat Joe Featuring R. Kelly,2001.0,rnb
One Minute Man,Missy Elliott,2001.0,rnb
Emotional,Carl Thomas,2001.0,rnb
Gone,N Sync,2001.0,rnb
What Would You Do?,City High,2001.0,rnb
The World's Greatest,R. Kelly,2001.0,rnb
Southern Hospitality,Ludacris,2001.0,rnb
Bizounce,Olivia,2001.0,rnb
One Woman Man,Dave Hollister,2001.0,rnb
Rollout (My Business),Ludacris,2001.0,rnb
Caramel,City High,2001.0,rnb
"Lights, Camera, Action!",Mr. Cheeks,2001.0,rnb
The Whole World,OutKast,2001.0,rnb
She's All I Got,Jimmy Cozier,2001.0,rnb
Lifetime,Maxwell,2001.0,rnb
You Rock My World,Michael Jackson,2001.0,rnb
Butterflies,Michael Jackson,2001.0,rnb
Break Ya Neck,Busta Rhymes,2001.0,rnb
Bow Wow (That's My Name),Lil' Bow Wow,2001.0,rnb
Take You Out,Luther Vandross,2001.0,rnb
I'm a Thug,Trick Daddy,2001.0,rnb
After Party,Koffee Brown,2001.0,rnb
"So Fresh, So Clean",OutKast,2001.0,rnb
Area Codes,Ludacris (Feat. Nate Dogg),2001.0,rnb
Love Of My Life,Brian McKnight,2001.0,rnb
Raise Up,Petey Pablo,2001.0,rnb
Wait A Minute,Ray J Featuring Lil' Kim,2001.0,rnb
I Cry,Ja Rule (Feat. Lil' Mo),2001.0,rnb
Maybe I Deserve,Tank,2001.0,rnb
Bad Intentions,Dr. Dre,2001.0,rnb
Oochie Wally,QB's Finest,2001.0,rnb
You Gets No Love,Faith Evans,2001.0,rnb
Bad Boy for Life,"P. Diddy, Black Rob & Mark Curry",2001.0,rnb
Who's That Girl?,Eve,2001.0,rnb
Purple Pills,D-12,2001.0,rnb
Can't Believe,Faith Evans Featuring Carl Thomas,2001.0,rnb
Can't Deny It,Fabolous Featuring Nate Dogg,2001.0,rnb
Free,Mýa,2001.0,rnb
Feelin' on Yo Booty,R. Kelly,2001.0,rnb
A Long Walk,Jill Scott,2001.0,rnb
There She Goes,Babyface,2001.0,rnb
The Way,Jill Scott,2001.0,rnb
Emotion,Destiny's Child,2001.0,rnb
Ride Wit Me,Nelly (Featuring City Spud),2001.0,rnb
Things I've Seen,Spooks,2001.0,rnb
I Like Them Girls,Tyrese,2001.0,rnb
He Loves U Not,Dream,2001.0,rnb
Who We Be,DMX,2001.0,rnb
Until the End of Time,2Pac,2001.0,rnb
We Need A Resolution,Aaliyah featuring Timbaland,2001.0,rnb
Video,India.Arie,2001.0,rnb
Project Chick,Cash Money Millionaires,2001.0,rnb
Just in Case,Jaheim,2001.0,rnb
Soul Sista,Bilal,2001.0,rnb
Ante Up,M.O.P.,2001.0,rnb
Is That Your Chick,Memphis Bleek (feat. Jay-Z & Missy Elliott),2001.0,rnb
Uh Huh,B2K,2001.0,rnb
Goodbye,Jagged Edge,2001.0,rnb
The Star Spangled Banner,Whitney Houston,2001.0,rnb
Foolish,Ashanti,2002.0,rnb
Dilemma,Nelly Featuring Kelly Rowland,2002.0,rnb
Always On Time,Ja Rule (feat. Ashanti),2002.0,rnb
Hot in Herre,Nelly,2002.0,rnb
All I Have,Jennifer Lopez,2002.0,rnb
Ignition,R. Kelly,2002.0,rnb
Work It,Missy Elliott,2002.0,rnb
Cry Me a River,Justin Timberlake,2002.0,rnb
"Lights, Camera, Action!",Mr. Cheeks,2002.0,rnb
Butterflies,Michael Jackson,2002.0,rnb
Gangsta Lovin',Eve Featuring Alicia Keys,2002.0,rnb
U Don't Have to Call,Usher,2002.0,rnb
"Bump, Bump, Bump",B2K,2002.0,rnb
Luv U Better,LL Cool J,2002.0,rnb
Oh Boy,Cam'ron Featuring Juelz Santana,2002.0,rnb
Oops (Oh My),Tweet,2002.0,rnb
What's Luv?,Fat Joe Featuring Ashanti,2002.0,rnb
Mesmerize,Ja Rule,2002.0,rnb
Lose Yourself,Eminem,2002.0,rnb
Addictive,Truth Hurts,2002.0,rnb
Miss You,Aaliyah,2002.0,rnb
Love of My Life (An Ode to Hip Hop),Erykah Badu,2002.0,rnb
Down 4 U,Irv Gotti Presents the INC.,2002.0,rnb
Nothin',N.O.R.E.,2002.0,rnb
03 Bonnie & Clyde,Jay-Z Featuring Beyoncé Knowles,2002.0,rnb
What About Us?,Brandy,2002.0,rnb
Gossip Folks,Missy Elliott,2002.0,rnb
Gimme the Light,Sean Paul,2002.0,rnb
Just a Friend 2002,Mario,2002.0,rnb
I Love You,Faith Evans,2002.0,rnb
Move Bi**h,Ludacris,2002.0,rnb
Air Force Ones,"Nelly Featuring Kyjuan, Ali & Murphy Lee",2002.0,rnb
Halfcrazy,Musiq Soulchild,2002.0,rnb
Hey Ma,"Cam'ron (feat. Juelz Santana, Freekey Zekey & Toya)",2002.0,rnb
Ain't It Funny (Murder Remix),Jennifer Lopez Featuring Ja Rule & Caddillac Tah,2002.0,rnb
I Need a Girl (Part II),"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggieri",2002.0,rnb
I Care 4 U,Aaliyah,2002.0,rnb
Dontchange,Musiq,2002.0,rnb
Pass the Courvoisier (Part II),Busta Rhymes,2002.0,rnb
Happy,Ashanti,2002.0,rnb
Still Fly,Big Tymers,2002.0,rnb
Breathe,Blu Cantrell,2002.0,rnb
Without Me,Eminem,2002.0,rnb
Cleanin' Out My Closet,Eminem,2002.0,rnb
Rollout (My Business),Ludacris,2002.0,rnb
Rainy Dayz,Mary J. Blige,2002.0,rnb
More Than A Woman,Aaliyah,2002.0,rnb
Bouncin' Back (Bumpin' Me Against The Wall),Mystikal,2002.0,rnb
Baby,Ashanti feat. Crooked I,2002.0,rnb
The Whole World,Outkast Featuring Killer Mike & Joi,2002.0,rnb
Wanksta,50 Cent,2002.0,rnb
Thugz Mansion,2Pac,2002.0,rnb
Nothing in This World,Keke Wyatt,2002.0,rnb
When the Last Time,Clipse,2002.0,rnb
Break Ya Neck,Busta Rhymes,2002.0,rnb
Through the Rain,Mariah Carey,2002.0,rnb
Don't You Forget It,Glenn Lewis,2002.0,rnb
Good Times,Styles Featuring Redman & Method Man,2002.0,rnb
Saturday (Oooh! Ooooh!),Ludacris (featuring Sleepy Brown),2002.0,rnb
Why Don't We Fall In Love,Amerie (featuring Ludacris),2002.0,rnb
Down Ass Chick,Ja Rule,2002.0,rnb
Jenny from the Block,Jennifer Lopez,2002.0,rnb
Two Wrongs,Wyclef Jean,2002.0,rnb
Anything,Jaheim Featuring Next,2002.0,rnb
Full Moon,Brandy,2002.0,rnb
React,Erick Sermon,2002.0,rnb
Makin' Good Love,Avant,2002.0,rnb
Take Away,"Missy ""Misdemeanor"" Elliott (feat. Ginuwine & introducing Tweet)",2002.0,rnb
Girlfriend,*NSYNC Featuring Nelly,2002.0,rnb
Call Me,Tweet,2002.0,rnb
Stingy,Ginuwine,2002.0,rnb
Po' Folks,Nappy Roots,2002.0,rnb
Satisfaction,Eve,2002.0,rnb
Brotha,Angie Stone,2002.0,rnb
Round And Round Remix,Jonell (Featuring Method Man),2002.0,rnb
Sick of Being Lonely,Field Mob,2002.0,rnb
Gone,*NSYNC,2002.0,rnb
Grindin',Clipse,2002.0,rnb
Paradise,LL Cool J,2002.0,rnb
Welcome To Atlanta,Jermaine Dupri + Ludacris,2002.0,rnb
Trade It All (Part 2),Fabolous Featuring P. Diddy & Jagged Edge,2002.0,rnb
Don't Mess With My Man,Nivea Featuring Brian & Brandon Casey Of Jagged Edge,2002.0,rnb
Fabulous,Jaheim,2002.0,rnb
This Woman's Work,Maxwell,2002.0,rnb
Make It Clap,Busta Rhymes,2002.0,rnb
Gots Ta Be,B2K,2002.0,rnb
Thug Lovin',Ja Rule feat. Bobby Brown,2002.0,rnb
Someone to Love You,Ruff Endz,2002.0,rnb
No More Drama,Mary J. Blige,2002.0,rnb
Young'n (Holla Back),Fabolous,2002.0,rnb
Braid My Hair,Mario,2002.0,rnb
I'm Gonna Be Alright,Jennifer Lopez,2002.0,rnb
Talkin' To Me,Amerie,2002.0,rnb
I Should Be...,Dru Hill,2002.0,rnb
Burnin' Up,"Faith Evans Featuring Missy ""Misdemeanor"" Elliott",2002.0,rnb
If I Could Go!,Angie Martinez,2002.0,rnb
You Know That I Love You,Donell Jones,2002.0,rnb
Why I Love You,B2K,2002.0,rnb
Made You Look,Nas,2002.0,rnb
One Mic,Nas,2002.0,rnb
In Da Club,50 Cent,2003.0,rnb
21 Questions,50 Cent Feat. Nate Dogg,2003.0,rnb
Hey Ya!,OutKast,2003.0,rnb
Baby Boy,Beyoncé Featuring Sean Paul,2003.0,rnb
Crazy In Love,Beyoncé (Featuring Jay-Z),2003.0,rnb
Slow Jamz,Twista,2003.0,rnb
Miss You,Aaliyah,2003.0,rnb
The Way You Move,OutKast,2003.0,rnb
Stand Up,Ludacris featuring Shawna,2003.0,rnb
Get Busy,Sean Paul,2003.0,rnb
Milkshake,Kelis,2003.0,rnb
Turn Me On,Kevin Lyttle,2003.0,rnb
You Don't Know My Name,Alicia Keys,2003.0,rnb
Frontin',Pharrell Williams,2003.0,rnb
Ignition,R. Kelly,2003.0,rnb
P.I.M.P.,50 Cent,2003.0,rnb
Hotel,Cassidy,2003.0,rnb
"Bump, Bump, Bump",B2K & P. Diddy,2003.0,rnb
Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,2003.0,rnb
I Know What You Want,Busta Rhymes & Mariah Carey,2003.0,rnb
Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,2003.0,rnb
Right Thurr,Chingy,2003.0,rnb
Magic Stick,Lil' Kim (feat. 50 Cent),2003.0,rnb
Shake Ya Tailfeather,Nelly / P. Diddy / Murphy Lee,2003.0,rnb
So Gone,Monica,2003.0,rnb
"Me, Myself and I",Beyoncé,2003.0,rnb
Excuse Me Miss,Jay-Z,2003.0,rnb
Damn!,Youngbloodz,2003.0,rnb
Step in the Name of Love,R. Kelly,2003.0,rnb
Walked Outta Heaven,Jagged Edge,2003.0,rnb
Superstar,Ruben Studdard,2003.0,rnb
Rock Wit U (Awww Baby),Ashanti,2003.0,rnb
Holidae In,Chingy featuring Ludacris & Snoop Dogg,2003.0,rnb
Rain on Me,Ashanti,2003.0,rnb
Beautiful,Snoop Dogg,2003.0,rnb
Wanksta,50 Cent,2003.0,rnb
Fuck It (I Don't Want You Back),Eamon,2003.0,rnb
All I Have,Jennifer Lopez Featuring LL Cool J,2003.0,rnb
How You Gonna Act Like That,Tyrese,2003.0,rnb
Into You,Fabolous Featuring Ashanti or Tamia,2003.0,rnb
"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,2003.0,rnb
In Those Jeans,Ginuwine,2003.0,rnb
Gossip Folks,Missy Elliott (Featuring Ludacris),2003.0,rnb
Mesmerize,Ja Rule feat. Ashanti,2003.0,rnb
I Should Be...,Dru Hill,2003.0,rnb
Change Clothes,Jay-Z,2003.0,rnb
Read Your Mind,Avant,2003.0,rnb
Fabulous,Jaheim Featuring Tha Rayne,2003.0,rnb
Salt Shaker,Ying Yang Twins,2003.0,rnb
I Can,Nas,2003.0,rnb
Like Glue,Sean Paul,2003.0,rnb
Through the Wire,Kanye West,2003.0,rnb
Be Faithful,Fatman Scoop,2003.0,rnb
Stunt 101,G Unit,2003.0,rnb
Thoia Thoing,R. Kelly,2003.0,rnb
The Jump Off,Lil' Kim (featuring Mr. Cheeks),2003.0,rnb
Snake,R. Kelly featuring Cam'ron & Big Tigger,2003.0,rnb
Put That Woman First,Jaheim,2003.0,rnb
No Letting Go,Wayne Wonder,2003.0,rnb
Runnin' (Dying to Live),2Pac,2003.0,rnb
Thugz Mansion,2Pac,2003.0,rnb
Sick Of Being Lonely,Field Mob,2003.0,rnb
Love @ 1st Sight,Mary J. Blige,2003.0,rnb
"Can't Stop, Won't Stop",Young Gunz,2003.0,rnb
Runnin (Dying To Live),Tupac Featuring The Notorious B.I.G.,2003.0,rnb
Say Yes,Floetry,2003.0,rnb
Let's Get Down,Bow Wow (Feat. Baby),2003.0,rnb
Cry Me A River,Justin Timberlake,2003.0,rnb
Never Scared,Bone Crusher,2003.0,rnb
Made You Look,Nas,2003.0,rnb
Wat da Hook Gon Be,Murphy Lee,2003.0,rnb
Clubbin,Marques Houston,2003.0,rnb
Come Over,Aaliyah,2003.0,rnb
Paradise,LL Cool J feat. Amerie,2003.0,rnb
What Would You Do?,The Isley Brothers Featuring Ronald Isley aka Mr. Biggs,2003.0,rnb
My Love Is Like...Wo,Mýa,2003.0,rnb
What Happened To That Boy,Baby (aka The Birdman) Featuring Clipse,2003.0,rnb
Hell Yeah,Ginuwine (feat. Baby),2003.0,rnb
Pass That Dutch,Missy Elliott,2003.0,rnb
Like A Pimp,David Banner feat. Lil' Flip,2003.0,rnb
Emotional Rollercoaster,Vivian Green,2003.0,rnb
Pump It Up,Joe Budden,2003.0,rnb
Bad Boy This Bad Boy That,Bad Boy's Da Band,2003.0,rnb
Clap Back,Ja Rule,2003.0,rnb
More & More,Joe,2003.0,rnb
Girlfriend,B2K,2003.0,rnb
4 Ever,Lil' Mo (Featuring Fabolous),2003.0,rnb
Business,Eminem,2003.0,rnb
Ooh!,Mary J. Blige,2003.0,rnb
Make It Clap,Busta Rhymes (feat. Spliff Star),2003.0,rnb
I Wish I Wasn't,Heather Headley,2003.0,rnb
Signs Of Love Makin',Tyrese,2003.0,rnb
Forthenight (For The Night),Musiq,2003.0,rnb
Gigolo,Nick Cannon,2003.0,rnb
Don't Wanna Try,Los Kumbia Kings,2003.0,rnb
Laundromat,Nivea,2003.0,rnb
Do That...,Baby (aka Da #1 Stunna) Featuring P. Diddy,2003.0,rnb
Come Close To Me,Common Featuring Mary J. Blige Or Erykah Badu,2003.0,rnb
Dance with My Father,Luther Vandross,2003.0,rnb
Act a Fool,Ludacris,2003.0,rnb
Let Me Love You,Mario,2004.0,rnb
Yeah!,Usher Featuring Lil' Jon & Ludacris,2004.0,rnb
Goodies,Ciara featuring Petey Pablo,2004.0,rnb
Burn,Usher,2004.0,rnb
Drop It Like It's Hot,Snoop Dogg,2004.0,rnb
My Boo,Usher & Alicia Keys,2004.0,rnb
Lean Back,Terror Squad,2004.0,rnb
Confessions (Part II),Usher,2004.0,rnb
Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,2004.0,rnb
Oh,Ciara,2004.0,rnb
Soldier,Destiny's Child,2004.0,rnb
The Way You Move,Outkast Featuring Sleepy Brown,2004.0,rnb
I Don't Wanna Know,Mario Winans,2004.0,rnb
If I Ain't Got You,Alicia Keys,2004.0,rnb
Slow Motion,Juvenile Featuring Soulja Slim,2004.0,rnb
Tipsy,J-Kwon,2004.0,rnb
"Me, Myself And I",Beyoncé,2004.0,rnb
"1,2 Step",Ciara Featuring Missy Elliott,2004.0,rnb
How We Do,The Game,2004.0,rnb
Wonderful,Ja Rule featuring R. Kelly & Ashanti,2004.0,rnb
Lovers and Friends,Lil Jon,2004.0,rnb
Diary,Alicia Keys,2004.0,rnb
Sunshine,Lil' Flip featuring Lea,2004.0,rnb
Overnight Celebrity,Twista,2004.0,rnb
One Call Away,Chingy Featuring J. Weav,2004.0,rnb
Disco Inferno,50 Cent,2004.0,rnb
Jesus Walks,Kanye West,2004.0,rnb
Splash Waterfalls,Ludacris,2004.0,rnb
Sorry 2004,Ruben Studdard,2004.0,rnb
Rich Girl,Gwen Stefani,2004.0,rnb
My Place,Nelly Feat. Jaheim,2004.0,rnb
Dirt Off Your Shoulder,Jay-Z,2004.0,rnb
Milkshake,Kelis,2004.0,rnb
Lose My Breath,Destiny's Child,2004.0,rnb
Locked Up,Akon Feat. Styles P.,2004.0,rnb
Naughty Girl,Beyoncé,2004.0,rnb
On Fire,Lloyd Banks,2004.0,rnb
All Falls Down,Kanye West,2004.0,rnb
Caught Up,Usher,2004.0,rnb
Hotel,Cassidy feat. R. Kelly,2004.0,rnb
Freak-a-Leek,Petey Pablo,2004.0,rnb
Only U,Ashanti,2004.0,rnb
Breathe,Fabolous,2004.0,rnb
Through The Wire,Kanye West,2004.0,rnb
Why?,Jadakiss Featuring Anthony Hamilton,2004.0,rnb
Happy People,R. Kelly,2004.0,rnb
Roses,OutKast,2004.0,rnb
Charlene,Anthony Hamilton,2004.0,rnb
I Believe,Fantasia Barrino,2004.0,rnb
Salt Shaker,Ying Yang Twins Feat. Lil Jon & The East Side Boyz,2004.0,rnb
Move Ya Body,Nina Sky feat. Jabba,2004.0,rnb
Dip It Low,Christina Milian,2004.0,rnb
Let's Go,Trick Daddy Featuring Twista & Lil' Jon,2004.0,rnb
Hey Ya!,Outkast,2004.0,rnb
Go D.J.,Lil Wayne,2004.0,rnb
Headsprung,LL Cool J,2004.0,rnb
U Should've Known Better,Monica,2004.0,rnb
Game Over (Flip),Lil' Flip,2004.0,rnb
I'm Still in Love with You,Sean Paul,2004.0,rnb
Bring 'Em Out,T.I.,2004.0,rnb
Get Back,Ludacris,2004.0,rnb
Hush,LL Cool J Featuring 7 Aurelius,2004.0,rnb
Shorty Wanna Ride,Young Buck,2004.0,rnb
Wanna Get To Know You,G-Unit featuring Joe,2004.0,rnb
Gasolina,Daddy Yankee,2004.0,rnb
I Like That,"Houston Featuring Chingy, Nate Dogg & I-20",2004.0,rnb
U Make Me Wanna,Jadakiss Featuring Mariah Carey,2004.0,rnb
So Sexy,Twista Featuring R. Kelly,2004.0,rnb
Some Cut,Trillville,2004.0,rnb
U Saved Me,R. Kelly,2004.0,rnb
Talk About Our Love,Brandy Feat. Kanye West,2004.0,rnb
No Better Love,Young Gunz feat. Rell,2004.0,rnb
Southside,Lloyd featuring Ashanti,2004.0,rnb
Nolia Clap,"Juvenile, Wacko & Skip",2004.0,rnb
No Problem,Lil Scrappy,2004.0,rnb
My Band,D12,2004.0,rnb
Dude,Beenie Man featuring Ms. Thing,2004.0,rnb
What U Gon' Do,Lil Jon & The East Side Boyz Feat. Lil Scrappy,2004.0,rnb
"Breathe, Stretch, Shake",Mase Featuring P. Diddy,2004.0,rnb
Dangerously In Love,Beyoncé,2004.0,rnb
Karma,Alicia Keys,2004.0,rnb
Balla Baby,Chingy,2004.0,rnb
My Baby,Bow Wow Featuring Jagged Edge,2004.0,rnb
Welcome Back,Mase,2004.0,rnb
Don't Take Your Love Away,Avant,2004.0,rnb
Rubber Band Man,T.I.,2004.0,rnb
Big Chips,R. Kelly & Jay-Z,2004.0,rnb
In My Life,Juvenile feat. Mannie Fresh,2004.0,rnb
I Can't Wait,Sleepy Brown featuring Outkast,2004.0,rnb
Let Me In,Young Buck,2004.0,rnb
Flap Your Wings,Nelly,2004.0,rnb
Just Lose It,Eminem,2004.0,rnb
Turn Me On,Kevin Lyttle,2004.0,rnb
Oye Mi Canto,"N.O.R.E. Feat. Daddy Yankee, Nina Sky, Big Mato & Gem Star",2004.0,rnb
Selfish,Slum Village featuring Kanye West & John Legend,2004.0,rnb
Jook Gal (Wine Wine),"Elephant Man Featuring Twista, YoungbloodZ & Kiprich",2004.0,rnb
Let's Get Away,T.I.,2004.0,rnb
I Want You,Janet Jackson,2004.0,rnb
Gigolo,Nick Cannon featuring R. Kelly,2004.0,rnb
Ride Wit U,Joe featuring G-Unit,2004.0,rnb
We Belong Together,Mariah Carey,2005.0,rnb
Let Me Love You,Mario,2005.0,rnb
Gold Digger,Kanye West,2005.0,rnb
Check On It,Beyoncé,2005.0,rnb
Run It!,Chris Brown,2005.0,rnb
Candy Shop,50 Cent Featuring Olivia,2005.0,rnb
So Sick,Ne-Yo,2005.0,rnb
Don't Forget About Us,Mariah Carey,2005.0,rnb
Hate It Or Love It,The Game Featuring 50 Cent,2005.0,rnb
Stickwitu,The Pussycat Dolls,2005.0,rnb
Slow Down,Bobby Valentino,2005.0,rnb
Soul Survivor,Young Jeezy,2005.0,rnb
Grillz,Nelly,2005.0,rnb
Lovers & Friends,Lil Jon & The East Side Boyz Featuring Usher & Ludacris,2005.0,rnb
Like You,Bow Wow (feat. Ciara),2005.0,rnb
Be without You,Mary J. Blige,2005.0,rnb
How We Do,The Game Featuring 50 Cent,2005.0,rnb
Shake It Off,Mariah Carey,2005.0,rnb
Oh,Ciara Featuring Ludacris,2005.0,rnb
1 Thing,Amerie,2005.0,rnb
Let Me Hold You,Bow Wow Featuring Omarion,2005.0,rnb
Soldier,Destiny's Child [feat. T.I. & Lil Wayne],2005.0,rnb
Just a Lil Bit,50 Cent,2005.0,rnb
I Think They Like Me,Dem Franchize Boyz,2005.0,rnb
Disco Inferno,50 Cent,2005.0,rnb
Yo! (Excuse Me Miss),Chris Brown,2005.0,rnb
Lose Control,Missy Elliott,2005.0,rnb
Hollaback Girl,Gwen Stefani,2005.0,rnb
One Wish,Ray J,2005.0,rnb
When I'm Gone,Eminem,2005.0,rnb
Unpredictable,Jamie Foxx,2005.0,rnb
Cater 2 U,Destiny's Child,2005.0,rnb
Wait (The Whisper Song),Ying Yang Twins,2005.0,rnb
I'm N Luv (Wit a Stripper),T-Pain,2005.0,rnb
Truth Is,Fantasia Barrino,2005.0,rnb
Bring 'Em Out,T.I.,2005.0,rnb
Grind with Me,Pretty Ricky,2005.0,rnb
Girl Tonite,Twista Feat. Trey Songz,2005.0,rnb
Play,David Banner,2005.0,rnb
U Don't Know Me,T.I.,2005.0,rnb
Some Cut,Trillville Featuring Cutty,2005.0,rnb
Touch It,Busta Rhymes,2005.0,rnb
Pimpin' All Over The World,Ludacris Featuring Bobby Valentino,2005.0,rnb
Nasty Girl,The Notorious B.I.G.,2005.0,rnb
There It Go! (The Whistle Song),Juelz Santana,2005.0,rnb
Ordinary People,John Legend,2005.0,rnb
Naked,Marques Houston,2005.0,rnb
I Should Have Cheated,Keyshia Cole,2005.0,rnb
Here We Go,Trina Featuring Kelly Rowland,2005.0,rnb
Outta Control (Remix),50 Cent Featuring Mobb Deep,2005.0,rnb
Laffy Taffy,D4L,2005.0,rnb
I'm Sprung,T-Pain,2005.0,rnb
U Already Know,112 Featuring Foxy Brown,2005.0,rnb
Girl,Destiny's Child,2005.0,rnb
Stay Fly,Three 6 Mafia feat. Young Buck & Eightball & MJG,2005.0,rnb
Unbreakable,Alicia Keys,2005.0,rnb
Get Back,Ludacris,2005.0,rnb
Free Yourself,Fantasia Barrino,2005.0,rnb
We Be Burnin',Sean Paul,2005.0,rnb
Again,Faith Evans,2005.0,rnb
Trapped in the Closet (Chapter 1),R. Kelly,2005.0,rnb
Number One Spot,Ludacris,2005.0,rnb
Lighters Up,Lil' Kim,2005.0,rnb
Only U,Ashanti,2005.0,rnb
It's Like That,Mariah Carey,2005.0,rnb
That's That,Snoop Dogg,2005.0,rnb
Charlie Last Name: Wilson,Charlie Wilson,2005.0,rnb
Must Be Nice,Lyfe Jennings,2005.0,rnb
Dreams,The Game,2005.0,rnb
Pon de Replay,Rihanna,2005.0,rnb
So Seductive,Tony Yayo,2005.0,rnb
Caught Up,Usher,2005.0,rnb
I'm a Hustla,Cassidy,2005.0,rnb
Give Me That,Webbie Featuring Bun-B,2005.0,rnb
Window Shopper,50 Cent,2005.0,rnb
Love,Keyshia Cole,2005.0,rnb
Okay,Nivea Featuring Lil Jon & The YoungbloodZ,2005.0,rnb
And Then What,Young Jeezy feat. Mannie Fresh,2005.0,rnb
Girlfight,Brooke Valentine,2005.0,rnb
O,Omarion,2005.0,rnb
How Could You,Mario,2005.0,rnb
Get It Poppin',Fat Joe (Feat. Nelly),2005.0,rnb
All Because Of You,Marques Houston Featuring Young Rome,2005.0,rnb
Karma,Lloyd Banks Featuring Avant,2005.0,rnb
Make Her Feel Good,Teairra Mari,2005.0,rnb
New York,Ja Rule Featuring Fat Joe & Jadakiss,2005.0,rnb
Dem Boyz,Boyz N Da Hood,2005.0,rnb
Fresh Azimiz,Bow Wow,2005.0,rnb
Rompe,Daddy Yankee,2005.0,rnb
Luxurious,Gwen Stefani,2005.0,rnb
Heard 'Em Say,Kanye West,2005.0,rnb
Taurus Here,Taurus,2005.0,rnb
Back Then,Mike Jones,2005.0,rnb
In The Kitchen,R. Kelly,2005.0,rnb
Tell Me,Bobby Valentino,2005.0,rnb
Baby Mama,Fantasia,2005.0,rnb
Your Body,Pretty Ricky,2005.0,rnb
I'm A King,P$C Feat. T.I. & Lil Scrappy,2005.0,rnb
Don't Cha,The Pussycat Dolls,2005.0,rnb
Badd,Ying Yang Twins,2005.0,rnb
Be Without You,Mary J. Blige,2006.0,rnb
Irreplaceable,Beyoncé,2006.0,rnb
Smack That,Akon,2006.0,rnb
I Wanna Love You,Akon,2006.0,rnb
What You Know,T.I.,2006.0,rnb
Deja Vu,Beyoncé Featuring Jay-Z,2006.0,rnb
